"","gen_id","plant_id","id","segment","cut","zoom","repetition","value","name","type","gtype"
"3953","A","A09",11,"S3","C01","Z10","03","563.534","Xylem","XM","w"
"3954","A","A09",11,"S3","C01","Z10","03","518.249","Xylem","XM","w"
"3955","A","A09",11,"S3","C01","Z10","03","549.321","Xylem","XM","w"
"3956","A","A09",11,"S3","C01","Z10","03","593.215","Xylem","XM","w"
"3957","A","A09",11,"S3","C01","Z10","03","610.92","Xylem","XM","w"
"3958","A","A09",11,"S3","C01","Z10","03","681.465","Xylem","XM","w"
"3959","A","A09",11,"S3","C01","Z10","03","731.102","Xylem","XM","w"
"3960","A","A09",11,"S3","C01","Z10","03","637.284","Xylem","XM","w"
"3961","A","A09",11,"S3","C01","Z10","03","645.363","Xylem","XM","w"
"3962","A","A09",11,"S3","C01","Z10","03","726.938","Xylem","XM","w"
"3963","A","A09",11,"S3","C01","Z10","03","527.395","Xylem","XM","w"
"3964","A","A09",11,"S3","C01","Z10","03","517.998","Xylem","XM","w"
"3965","A","A09",11,"S3","C01","Z10","03","474.178","Xylem","XM","w"
"3966","A","A09",11,"S3","C01","Z10","03","623.679","Xylem","XM","w"
"3967","A","A09",11,"S3","C01","Z10","03","609.135","Xylem","XM","w"
"3968","A","A09",11,"S3","C01","Z10","03","596.973","Xylem","XM","w"
"3969","A","A09",11,"S3","C01","Z10","03","235.161","Xylem","YM","w"
"3970","A","A09",11,"S3","C01","Z10","03","333.786","Xylem","YM","w"
"3971","A","A09",11,"S3","C01","Z10","03","368.995","Xylem","YM","w"
"3972","A","A09",11,"S3","C01","Z10","03","397.999","Xylem","YM","w"
"3973","A","A09",11,"S3","C01","Z10","03","367.492","Xylem","YM","w"
"3974","A","A09",11,"S3","C01","Z10","03","350.661","Xylem","YM","w"
"3975","A","A09",11,"S3","C01","Z10","03","381.735","Xylem","YM","w"
"3976","A","A09",11,"S3","C01","Z10","03","386.54","Xylem","YM","w"
"3977","A","A09",11,"S3","C01","Z10","03","396.17","Xylem","YM","w"
"3978","A","A09",11,"S3","C01","Z10","03","418.926","Xylem","YM","w"
"3979","A","A09",11,"S3","C01","Z10","03","461.56","Xylem","YM","w"
"3980","A","A09",11,"S3","C01","Z10","03","448.64","Xylem","YM","w"
"3981","A","A09",11,"S3","C01","Z10","03","466.923","Xylem","YM","w"
"3982","A","A09",11,"S3","C01","Z10","03","470.566","Xylem","YM","w"
"3983","A","A09",11,"S3","C01","Z10","03","274.149","Xylem","YM","w"
"3984","A","A09",11,"S3","C01","Z10","03","433.962","Xylem","YM","w"
"3985","A","A09",11,"S3","C01","Z10","03","413.188","Xylem","YM","w"
"3986","A","A09",11,"S3","C01","Z10","03","182.981","Parenchyma","area","w"
"3987","A","A09",11,"S3","C01","Z10","03","176.311","Parenchyma","area","w"
"3988","A","A09",11,"S3","C01","Z10","03","233.148","Parenchyma","area","w"
"3989","A","A09",11,"S3","C01","Z10","03","127.304","Parenchyma","area","w"
"3990","A","A09",11,"S3","C01","Z10","03","132.523","Parenchyma","area","w"
"3991","A","A09",11,"S3","C01","Z10","03","151.372","Parenchyma","area","w"
"3992","A","A09",11,"S3","C01","Z10","03","78.586","Parenchyma","area","w"
"3993","A","A09",11,"S3","C01","Z10","03","77.426","Parenchyma","area","w"
"3994","A","A09",11,"S3","C01","Z10","03","94.535","Parenchyma","area","w"
"3995","A","A09",11,"S3","C01","Z10","03","179.211","Parenchyma","area","w"
"3996","A","A09",11,"S3","C01","Z10","03","70.176","Parenchyma","area","w"
"3997","A","A09",11,"S3","C01","Z10","03","114.834","Parenchyma","area","w"
"3998","A","A09",11,"S3","C01","Z10","03","49.298","Parenchyma","area","w"
"3999","A","A09",11,"S3","C01","Z10","03","74.526","Parenchyma","area","w"
"4000","A","A09",11,"S3","C01","Z10","03","195.74","Parenchyma","area","w"
"4001","A","A09",11,"S3","C01","Z10","03","174.861","Parenchyma","area","w"
"4002","A","A09",11,"S3","C01","Z10","03","488.388","Parenchyma","XM","w"
"4003","A","A09",11,"S3","C01","Z10","03","495.153","Parenchyma","XM","w"
"4004","A","A09",11,"S3","C01","Z10","03","505.302","Parenchyma","XM","w"
"4005","A","A09",11,"S3","C01","Z10","03","519.559","Parenchyma","XM","w"
"4006","A","A09",11,"S3","C01","Z10","03","530.057","Parenchyma","XM","w"
"4007","A","A09",11,"S3","C01","Z10","03","543.379","Parenchyma","XM","w"
"4008","A","A09",11,"S3","C01","Z10","03","557.067","Parenchyma","XM","w"
"4009","A","A09",11,"S3","C01","Z10","03","562.048","Parenchyma","XM","w"
"4010","A","A09",11,"S3","C01","Z10","03","572.186","Parenchyma","XM","w"
"4011","A","A09",11,"S3","C01","Z10","03","577.733","Parenchyma","XM","w"
"4012","A","A09",11,"S3","C01","Z10","03","623.931","Parenchyma","XM","w"
"4013","A","A09",11,"S3","C01","Z10","03","634.526","Parenchyma","XM","w"
"4014","A","A09",11,"S3","C01","Z10","03","640.609","Parenchyma","XM","w"
"4015","A","A09",11,"S3","C01","Z10","03","648.179","Parenchyma","XM","w"
"4016","A","A09",11,"S3","C01","Z10","03","657.084","Parenchyma","XM","w"
"4017","A","A09",11,"S3","C01","Z10","03","668.849","Parenchyma","XM","w"
"4018","A","A09",11,"S3","C01","Z10","03","295.197","Parenchyma","YM","w"
"4019","A","A09",11,"S3","C01","Z10","03","306.889","Parenchyma","YM","w"
"4020","A","A09",11,"S3","C01","Z10","03","318.807","Parenchyma","YM","w"
"4021","A","A09",11,"S3","C01","Z10","03","328.247","Parenchyma","YM","w"
"4022","A","A09",11,"S3","C01","Z10","03","340.581","Parenchyma","YM","w"
"4023","A","A09",11,"S3","C01","Z10","03","354.607","Parenchyma","YM","w"
"4024","A","A09",11,"S3","C01","Z10","03","365.873","Parenchyma","YM","w"
"4025","A","A09",11,"S3","C01","Z10","03","377.885","Parenchyma","YM","w"
"4026","A","A09",11,"S3","C01","Z10","03","386.006","Parenchyma","YM","w"
"4027","A","A09",11,"S3","C01","Z10","03","399.625","Parenchyma","YM","w"
"4028","A","A09",11,"S3","C01","Z10","03","450.196","Parenchyma","YM","w"
"4029","A","A09",11,"S3","C01","Z10","03","460.14","Parenchyma","YM","w"
"4030","A","A09",11,"S3","C01","Z10","03","469.953","Parenchyma","YM","w"
"4031","A","A09",11,"S3","C01","Z10","03","475.787","Parenchyma","YM","w"
"4032","A","A09",11,"S3","C01","Z10","03","485.61","Parenchyma","YM","w"
"4033","A","A09",11,"S3","C01","Z10","03","500.623","Parenchyma","YM","w"
"4034","A","A09",11,"S3","C01","Z10","03","315.504","Phloem","area","w"
"4035","A","A09",11,"S3","C01","Z10","03","312.314","Phloem","area","w"
"4036","A","A09",11,"S3","C01","Z10","03","367.992","Phloem","area","w"
"4037","A","A09",11,"S3","C01","Z10","03","333.193","Phloem","area","w"
"4038","A","A09",11,"S3","C01","Z10","03","96.565","Phloem","area","w"
"4039","A","A09",11,"S3","C01","Z10","03","75.106","Phloem","area","w"
"4040","A","A09",11,"S3","C01","Z10","03","137.163","Phloem","area","w"
"4041","A","A09",11,"S3","C01","Z10","03","241.558","Phloem","area","w"
"4042","A","A09",11,"S3","C01","Z10","03","147.603","Phloem","area","w"
"4043","A","A09",11,"S3","C01","Z10","03","172.251","Phloem","area","w"
"4044","A","A09",11,"S3","C01","Z10","03","264.177","Phloem","area","w"
"4045","A","A09",11,"S3","C01","Z10","03","181.821","Phloem","area","w"
"4046","A","A09",11,"S3","C01","Z10","03","192.26","Phloem","area","w"
"4047","A","A09",11,"S3","C01","Z10","03","332.323","Phloem","area","w"
"4048","A","A09",11,"S3","C01","Z10","03","702.48","Phloem","XM","w"
"4049","A","A09",11,"S3","C01","Z10","03","717.801","Phloem","XM","w"
"4050","A","A09",11,"S3","C01","Z10","03","729.685","Phloem","XM","w"
"4051","A","A09",11,"S3","C01","Z10","03","730.434","Phloem","XM","w"
"4052","A","A09",11,"S3","C01","Z10","03","693.054","Phloem","XM","w"
"4053","A","A09",11,"S3","C01","Z10","03","686.685","Phloem","XM","w"
"4054","A","A09",11,"S3","C01","Z10","03","681.575","Phloem","XM","w"
"4055","A","A09",11,"S3","C01","Z10","03","692.559","Phloem","XM","w"
"4056","A","A09",11,"S3","C01","Z10","03","692.33","Phloem","XM","w"
"4057","A","A09",11,"S3","C01","Z10","03","700.768","Phloem","XM","w"
"4058","A","A09",11,"S3","C01","Z10","03","716.416","Phloem","XM","w"
"4059","A","A09",11,"S3","C01","Z10","03","721.661","Phloem","XM","w"
"4060","A","A09",11,"S3","C01","Z10","03","732.668","Phloem","XM","w"
"4061","A","A09",11,"S3","C01","Z10","03","744.925","Phloem","XM","w"
"4062","A","A09",11,"S3","C01","Z10","03","547.842","Phloem","YM","w"
"4063","A","A09",11,"S3","C01","Z10","03","557.379","Phloem","YM","w"
"4064","A","A09",11,"S3","C01","Z10","03","567.536","Phloem","YM","w"
"4065","A","A09",11,"S3","C01","Z10","03","587.041","Phloem","YM","w"
"4066","A","A09",11,"S3","C01","Z10","03","537.478","Phloem","YM","w"
"4067","A","A09",11,"S3","C01","Z10","03","530.432","Phloem","YM","w"
"4068","A","A09",11,"S3","C01","Z10","03","524.603","Phloem","YM","w"
"4069","A","A09",11,"S3","C01","Z10","03","300.864","Phloem","YM","w"
"4070","A","A09",11,"S3","C01","Z10","03","283.509","Phloem","YM","w"
"4071","A","A09",11,"S3","C01","Z10","03","269.645","Phloem","YM","w"
"4072","A","A09",11,"S3","C01","Z10","03","278.587","Phloem","YM","w"
"4073","A","A09",11,"S3","C01","Z10","03","269.646","Phloem","YM","w"
"4074","A","A09",11,"S3","C01","Z10","03","265.589","Phloem","YM","w"
"4075","A","A09",11,"S3","C01","Z10","03","260.783","Phloem","YM","w"
"4076","A","A09",11,"S3","C01","Z10","03","17.335","Phloem","length","w"
"4077","A","A09",11,"S3","C01","Z10","03","15.451","Phloem","length","w"
"4078","A","A09",11,"S3","C01","Z10","03","15.838","Phloem","length","w"
"4079","A","A09",11,"S3","C01","Z10","03","16.318","Phloem","length","w"
"4080","A","A09",11,"S3","C01","Z10","03","8.889","Phloem","length","w"
"4081","A","A09",11,"S3","C01","Z10","03","5.724","Phloem","length","w"
"4082","A","A09",11,"S3","C01","Z10","03","9.284","Phloem","length","w"
"4083","A","A09",11,"S3","C01","Z10","03","13.349","Phloem","length","w"
"4084","A","A09",11,"S3","C01","Z10","03","9.527","Phloem","length","w"
"4085","A","A09",11,"S3","C01","Z10","03","11.235","Phloem","length","w"
"4086","A","A09",11,"S3","C01","Z10","03","12.032","Phloem","length","w"
"4087","A","A09",11,"S3","C01","Z10","03","11.049","Phloem","length","w"
"4088","A","A09",11,"S3","C01","Z10","03","8.62","Phloem","length","w"
"4089","A","A09",11,"S3","C01","Z10","03","14.87","Phloem","length","w"
"4090","A","A09",11,"S3","C01","Z10","03","982.471","Pericycle","area","w"
"4091","A","A09",11,"S3","C01","Z10","03","1268.396","Pericycle","area","w"
"4092","A","A09",11,"S3","C01","Z10","03","1124.854","Pericycle","area","w"
"4093","A","A09",11,"S3","C01","Z10","03","1428.178","Pericycle","area","w"
"4094","A","A09",11,"S3","C01","Z10","03","741.203","Pericycle","area","w"
"4095","A","A09",11,"S3","C01","Z10","03","1114.994","Pericycle","area","w"
"4096","A","A09",11,"S3","C01","Z10","03","1220.549","Pericycle","area","w"
"4097","A","A09",11,"S3","C01","Z10","03","1636.968","Pericycle","area","w"
"4098","A","A09",11,"S3","C01","Z10","03","776.282","Pericycle","XM","w"
"4099","A","A09",11,"S3","C01","Z10","03","827.186","Pericycle","XM","w"
"4100","A","A09",11,"S3","C01","Z10","03","851.016","Pericycle","XM","w"
"4101","A","A09",11,"S3","C01","Z10","03","823.889","Pericycle","XM","w"
"4102","A","A09",11,"S3","C01","Z10","03","752.36","Pericycle","XM","w"
"4103","A","A09",11,"S3","C01","Z10","03","468.49","Pericycle","XM","w"
"4104","A","A09",11,"S3","C01","Z10","03","573.767","Pericycle","XM","w"
"4105","A","A09",11,"S3","C01","Z10","03","672.988","Pericycle","XM","w"
"4106","A","A09",11,"S3","C01","Z10","03","227.218","Pericycle","YM","w"
"4107","A","A09",11,"S3","C01","Z10","03","311.053","Pericycle","YM","w"
"4108","A","A09",11,"S3","C01","Z10","03","451.766","Pericycle","YM","w"
"4109","A","A09",11,"S3","C01","Z10","03","544.662","Pericycle","YM","w"
"4110","A","A09",11,"S3","C01","Z10","03","605.21","Pericycle","YM","w"
"4111","A","A09",11,"S3","C01","Z10","03","174.479","Pericycle","YM","w"
"4112","A","A09",11,"S3","C01","Z10","03","151.001","Pericycle","YM","w"
"4113","A","A09",11,"S3","C01","Z10","03","172.775","Pericycle","YM","w"
"4114","A","A09",11,"S3","C01","Z10","03","22.203","Pericycle","length","w"
"4115","A","A09",11,"S3","C01","Z10","03","33.96","Pericycle","length","w"
"4116","A","A09",11,"S3","C01","Z10","03","29.574","Pericycle","length","w"
"4117","A","A09",11,"S3","C01","Z10","03","22.501","Pericycle","length","w"
"4118","A","A09",11,"S3","C01","Z10","03","20.163","Pericycle","length","w"
"4119","A","A09",11,"S3","C01","Z10","03","25.691","Pericycle","length","w"
"4120","A","A09",11,"S3","C01","Z10","03","18.309","Pericycle","length","w"
"4121","A","A09",11,"S3","C01","Z10","03","26.171","Pericycle","length","w"
"4122","A","A09",11,"S3","C01","Z10","03","4893.214","Endodermis","area","w"
"4123","A","A09",11,"S3","C01","Z10","03","2582.61","Endodermis","area","w"
"4124","A","A09",11,"S3","C01","Z10","03","2827.358","Endodermis","area","w"
"4125","A","A09",11,"S3","C01","Z10","03","3417.768","Endodermis","area","w"
"4126","A","A09",11,"S3","C01","Z10","03","2808.509","Endodermis","area","w"
"4127","A","A09",11,"S3","C01","Z10","03","5187.84","Endodermis","area","w"
"4128","A","A09",11,"S3","C01","Z10","03","2704.694","Endodermis","area","w"
"4129","A","A09",11,"S3","C01","Z10","03","3066.596","Endodermis","area","w"
"4130","A","A09",11,"S3","C01","Z10","03","4294.394","Endodermis","area","w"
"4131","A","A09",11,"S3","C01","Z10","03","4042.107","Endodermis","area","w"
"4132","A","A09",11,"S3","C01","Z10","03","745.497","Endodermis","XM","w"
"4133","A","A09",11,"S3","C01","Z10","03","841.519","Endodermis","XM","w"
"4134","A","A09",11,"S3","C01","Z10","03","887.35","Endodermis","XM","w"
"4135","A","A09",11,"S3","C01","Z10","03","873.634","Endodermis","XM","w"
"4136","A","A09",11,"S3","C01","Z10","03","811.011","Endodermis","XM","w"
"4137","A","A09",11,"S3","C01","Z10","03","692.104","Endodermis","XM","w"
"4138","A","A09",11,"S3","C01","Z10","03","572.307","Endodermis","XM","w"
"4139","A","A09",11,"S3","C01","Z10","03","449.068","Endodermis","XM","w"
"4140","A","A09",11,"S3","C01","Z10","03","347.95","Endodermis","XM","w"
"4141","A","A09",11,"S3","C01","Z10","03","286.678","Endodermis","XM","w"
"4142","A","A09",11,"S3","C01","Z10","03","655.502","Endodermis","YM","w"
"4143","A","A09",11,"S3","C01","Z10","03","582.431","Endodermis","YM","w"
"4144","A","A09",11,"S3","C01","Z10","03","458.931","Endodermis","YM","w"
"4145","A","A09",11,"S3","C01","Z10","03","337.193","Endodermis","YM","w"
"4146","A","A09",11,"S3","C01","Z10","03","207.44","Endodermis","YM","w"
"4147","A","A09",11,"S3","C01","Z10","03","122.79","Endodermis","YM","w"
"4148","A","A09",11,"S3","C01","Z10","03","120.791","Endodermis","YM","w"
"4149","A","A09",11,"S3","C01","Z10","03","144.48","Endodermis","YM","w"
"4150","A","A09",11,"S3","C01","Z10","03","219.936","Endodermis","YM","w"
"4151","A","A09",11,"S3","C01","Z10","03","341.156","Endodermis","YM","w"
"4152","A","A09",11,"S3","C01","Z10","03","65.54","Endodermis","length","w"
"4153","A","A09",11,"S3","C01","Z10","03","47.207","Endodermis","length","w"
"4154","A","A09",11,"S3","C01","Z10","03","46.564","Endodermis","length","w"
"4155","A","A09",11,"S3","C01","Z10","03","34.92","Endodermis","length","w"
"4156","A","A09",11,"S3","C01","Z10","03","52.179","Endodermis","length","w"
"4157","A","A09",11,"S3","C01","Z10","03","66.402","Endodermis","length","w"
"4158","A","A09",11,"S3","C01","Z10","03","40.445","Endodermis","length","w"
"4159","A","A09",11,"S3","C01","Z10","03","51.064","Endodermis","length","w"
"4160","A","A09",11,"S3","C01","Z10","03","46.754","Endodermis","length","w"
"4161","A","A09",11,"S3","C01","Z10","03","62.654","Endodermis","length","w"
"4162","A","A09",11,"S3","C01","Z10","03","6103.324","Cortex","area","w"
"4163","A","A09",11,"S3","C01","Z10","03","4307.444","Cortex","area","w"
"4164","A","A09",11,"S3","C01","Z10","03","4868.566","Cortex","area","w"
"4165","A","A09",11,"S3","C01","Z10","03","2961.911","Cortex","area","w"
"4166","A","A09",11,"S3","C01","Z10","03","5058.796","Cortex","area","w"
"4167","A","A09",11,"S3","C01","Z10","03","2928.853","Cortex","area","w"
"4168","A","A09",11,"S3","C01","Z10","03","262.123","Cortex","XM","w"
"4169","A","A09",11,"S3","C01","Z10","03","215.279","Cortex","XM","w"
"4170","A","A09",11,"S3","C01","Z10","03","237.758","Cortex","XM","w"
"4171","A","A09",11,"S3","C01","Z10","03","210.334","Cortex","XM","w"
"4172","A","A09",11,"S3","C01","Z10","03","767.132","Cortex","XM","w"
"4173","A","A09",11,"S3","C01","Z10","03","799.569","Cortex","XM","w"
"4174","A","A09",11,"S3","C01","Z10","03","214.702","Cortex","YM","w"
"4175","A","A09",11,"S3","C01","Z10","03","189.821","Cortex","YM","w"
"4176","A","A09",11,"S3","C01","Z10","03","531.025","Cortex","YM","w"
"4177","A","A09",11,"S3","C01","Z10","03","579.051","Cortex","YM","w"
"4178","A","A09",11,"S3","C01","Z10","03","122.752","Cortex","YM","w"
"4179","A","A09",11,"S3","C01","Z10","03","81.779","Cortex","YM","w"
"4180","A","A09",11,"S3","C01","Z10","03","55.264","Cortex","length","w"
"4181","A","A09",11,"S3","C01","Z10","03","56.52","Cortex","length","w"
"4182","A","A09",11,"S3","C01","Z10","03","45.442","Cortex","length","w"
"4183","A","A09",11,"S3","C01","Z10","03","89.877","Cortex","length","w"
"4184","A","A09",11,"S3","C01","Z10","03","58.845","Cortex","length","w"
"4185","A","A09",11,"S3","C01","Z10","03","42.405","Cortex","length","w"
"4186","A","A09",11,"S3","C01","Z10","03","2499.385","Epidermis","area","w"
"4187","A","A09",11,"S3","C01","Z10","03","3073.846","Epidermis","area","w"
"4188","A","A09",11,"S3","C01","Z10","03","2429.498","Epidermis","area","w"
"4189","A","A09",11,"S3","C01","Z10","03","2503.734","Epidermis","area","w"
"4190","A","A09",11,"S3","C01","Z10","03","2366.281","Epidermis","area","w"
"4191","A","A09",11,"S3","C01","Z10","03","4057.766","Epidermis","area","w"
"4192","A","A09",11,"S3","C01","Z10","03","3377.75","Epidermis","area","w"
"4193","A","A09",11,"S3","C01","Z10","03","3487.365","Epidermis","area","w"
"4194","A","A09",11,"S3","C01","Z10","03","2229.698","Epidermis","area","w"
"4195","A","A09",11,"S3","C01","Z10","03","2853.457","Epidermis","area","w"
"4196","A","A09",11,"S3","C01","Z10","03","2666.996","Epidermis","area","w"
"4197","A","A09",11,"S3","C01","Z10","03","952.728","Epidermis","XM","w"
"4198","A","A09",11,"S3","C01","Z10","03","1034.286","Epidermis","XM","w"
"4199","A","A09",11,"S3","C01","Z10","03","1054.154","Epidermis","XM","w"
"4200","A","A09",11,"S3","C01","Z10","03","1057.815","Epidermis","XM","w"
"4201","A","A09",11,"S3","C01","Z10","03","998.58","Epidermis","XM","w"
"4202","A","A09",11,"S3","C01","Z10","03","914.001","Epidermis","XM","w"
"4203","A","A09",11,"S3","C01","Z10","03","115.567","Epidermis","XM","w"
"4204","A","A09",11,"S3","C01","Z10","03","123.016","Epidermis","XM","w"
"4205","A","A09",11,"S3","C01","Z10","03","136.196","Epidermis","XM","w"
"4206","A","A09",11,"S3","C01","Z10","03","196.452","Epidermis","XM","w"
"4207","A","A09",11,"S3","C01","Z10","03","241.512","Epidermis","XM","w"
"4208","A","A09",11,"S3","C01","Z10","03","131.912","Epidermis","YM","w"
"4209","A","A09",11,"S3","C01","Z10","03","253.083","Epidermis","YM","w"
"4210","A","A09",11,"S3","C01","Z10","03","364.335","Epidermis","YM","w"
"4211","A","A09",11,"S3","C01","Z10","03","505.989","Epidermis","YM","w"
"4212","A","A09",11,"S3","C01","Z10","03","644.732","Epidermis","YM","w"
"4213","A","A09",11,"S3","C01","Z10","03","750.36","Epidermis","YM","w"
"4214","A","A09",11,"S3","C01","Z10","03","336.073","Epidermis","YM","w"
"4215","A","A09",11,"S3","C01","Z10","03","469.404","Epidermis","YM","w"
"4216","A","A09",11,"S3","C01","Z10","03","575.344","Epidermis","YM","w"
"4217","A","A09",11,"S3","C01","Z10","03","658.978","Epidermis","YM","w"
"4218","A","A09",11,"S3","C01","Z10","03","728.297","Epidermis","YM","w"
"4219","A","A09",11,"S3","C01","Z10","03","40.391","Epidermis","length","w"
"4220","A","A09",11,"S3","C01","Z10","03","51.945","Epidermis","length","w"
"4221","A","A09",11,"S3","C01","Z10","03","45.887","Epidermis","length","w"
"4222","A","A09",11,"S3","C01","Z10","03","48.897","Epidermis","length","w"
"4223","A","A09",11,"S3","C01","Z10","03","55.183","Epidermis","length","w"
"4224","A","A09",11,"S3","C01","Z10","03","70.618","Epidermis","length","w"
"4225","A","A09",11,"S3","C01","Z10","03","58.684","Epidermis","length","w"
"4226","A","A09",11,"S3","C01","Z10","03","52.817","Epidermis","length","w"
"4227","A","A09",11,"S3","C01","Z10","03","44.308","Epidermis","length","w"
"4228","A","A09",11,"S3","C01","Z10","03","55.004","Epidermis","length","w"
"4229","A","A09",11,"S3","C01","Z10","03","61.477","Epidermis","length","w"
"4230","A","A09",11,"S3","C01","Z10","03","2499.385","Exodermis","area","w"
"4231","A","A09",11,"S3","C01","Z10","03","3073.846","Exodermis","area","w"
"4232","A","A09",11,"S3","C01","Z10","03","2429.498","Exodermis","area","w"
"4233","A","A09",11,"S3","C01","Z10","03","2503.734","Exodermis","area","w"
"4234","A","A09",11,"S3","C01","Z10","03","2366.281","Exodermis","area","w"
"4235","A","A09",11,"S3","C01","Z10","03","4057.766","Exodermis","area","w"
"4236","A","A09",11,"S3","C01","Z10","03","3377.75","Exodermis","area","w"
"4237","A","A09",11,"S3","C01","Z10","03","3487.365","Exodermis","area","w"
"4238","A","A09",11,"S3","C01","Z10","03","2229.698","Exodermis","area","w"
"4239","A","A09",11,"S3","C01","Z10","03","2853.457","Exodermis","area","w"
"4240","A","A09",11,"S3","C01","Z10","03","2666.996","Exodermis","area","w"
"4241","A","A09",11,"S3","C01","Z10","03","952.728","Exodermis","XM","w"
"4242","A","A09",11,"S3","C01","Z10","03","1034.286","Exodermis","XM","w"
"4243","A","A09",11,"S3","C01","Z10","03","1054.154","Exodermis","XM","w"
"4244","A","A09",11,"S3","C01","Z10","03","1057.815","Exodermis","XM","w"
"4245","A","A09",11,"S3","C01","Z10","03","998.58","Exodermis","XM","w"
"4246","A","A09",11,"S3","C01","Z10","03","914.001","Exodermis","XM","w"
"4247","A","A09",11,"S3","C01","Z10","03","115.567","Exodermis","XM","w"
"4248","A","A09",11,"S3","C01","Z10","03","123.016","Exodermis","XM","w"
"4249","A","A09",11,"S3","C01","Z10","03","136.196","Exodermis","XM","w"
"4250","A","A09",11,"S3","C01","Z10","03","196.452","Exodermis","XM","w"
"4251","A","A09",11,"S3","C01","Z10","03","241.512","Exodermis","XM","w"
"4252","A","A09",11,"S3","C01","Z10","03","131.912","Exodermis","YM","w"
"4253","A","A09",11,"S3","C01","Z10","03","253.083","Exodermis","YM","w"
"4254","A","A09",11,"S3","C01","Z10","03","364.335","Exodermis","YM","w"
"4255","A","A09",11,"S3","C01","Z10","03","505.989","Exodermis","YM","w"
"4256","A","A09",11,"S3","C01","Z10","03","644.732","Exodermis","YM","w"
"4257","A","A09",11,"S3","C01","Z10","03","750.36","Exodermis","YM","w"
"4258","A","A09",11,"S3","C01","Z10","03","336.073","Exodermis","YM","w"
"4259","A","A09",11,"S3","C01","Z10","03","469.404","Exodermis","YM","w"
"4260","A","A09",11,"S3","C01","Z10","03","575.344","Exodermis","YM","w"
"4261","A","A09",11,"S3","C01","Z10","03","658.978","Exodermis","YM","w"
"4262","A","A09",11,"S3","C01","Z10","03","728.297","Exodermis","YM","w"
"4263","A","A09",11,"S3","C01","Z10","03","40.391","Exodermis","length","w"
"4264","A","A09",11,"S3","C01","Z10","03","51.945","Exodermis","length","w"
"4265","A","A09",11,"S3","C01","Z10","03","45.887","Exodermis","length","w"
"4266","A","A09",11,"S3","C01","Z10","03","48.897","Exodermis","length","w"
"4267","A","A09",11,"S3","C01","Z10","03","55.183","Exodermis","length","w"
"4268","A","A09",11,"S3","C01","Z10","03","70.618","Exodermis","length","w"
"4269","A","A09",11,"S3","C01","Z10","03","58.684","Exodermis","length","w"
"4270","A","A09",11,"S3","C01","Z10","03","52.817","Exodermis","length","w"
"4271","A","A09",11,"S3","C01","Z10","03","44.308","Exodermis","length","w"
"4272","A","A09",11,"S3","C01","Z10","03","55.004","Exodermis","length","w"
"4273","A","A09",11,"S3","C01","Z10","03","61.477","Exodermis","length","w"
"4274","A","A09",11,"S3","C01","Z10","03","217904.049","Stele","area","w"
"4275","A","A09",11,"S3","C01","Z10","03","603.723","Stele","XM","w"
"4276","A","A09",11,"S3","C01","Z10","03","385.642","Stele","YM","w"
"4277","A","A09",11,"S3","C01","Z10","03","endodermis","Barriers","type","w"
"4278","A","A09",11,"S3","C01","Z10","03","exodermis","Barriers","type","w"
"4279","A","A09",11,"S3","C01","Z10","03","1","Barriers","stage","w"
"4280","A","A09",11,"S3","C01","Z10","03","2","Barriers","stage","w"
"4281","A","A09",11,"S3","C01","Z10","03","10","stele","nLayers","w"
"4282","A","A09",11,"S3","C01","Z10","03","268.5","stele","radius","w"
"4283","A","A09",11,"S3","C01","Z10","03","1","pericycle","nLayers","w"
"4284","A","A09",11,"S3","C01","Z10","03",NA,"pericycle","radius","w"
"4285","A","A09",11,"S3","C01","Z10","03","1","endodermis","nLayers","w"
"4286","A","A09",11,"S3","C01","Z10","03",NA,"endodermis","radius","w"
"4287","A","A09",11,"S3","C01","Z10","03","2","cortex","nLayers","w"
"4288","A","A09",11,"S3","C01","Z10","03","209.9","cortex","radius","w"
"4289","A","A09",11,"S3","C01","Z10","03","1","epidermis","nLayers","w"
"4290","A","A09",11,"S3","C01","Z10","03",NA,"epidermis","radius","w"
"4291","A","A09",11,"S3","C01","Z10","03","1","exodermis","nLayers","w"
"4292","A","A09",11,"S3","C01","Z10","03",NA,"exodermis","radius","w"
"4293","A","A09",11,"S3","C01","Z10","03","6","phloem","nLayers","w"
"4294","A","A09",11,"S3","C01","Z10","03","69.6","phloem","radius","w"
"4295","A","A09",12,"S4","C04","Z20","01","1197.875","Xylem","area","w"
"4296","A","A09",12,"S4","C04","Z20","01","594.188","Xylem","area","w"
"4297","A","A09",12,"S4","C04","Z20","01","816.812","Xylem","area","w"
"4298","A","A09",12,"S4","C04","Z20","01","332.938","Xylem","area","w"
"4299","A","A09",12,"S4","C04","Z20","01","539.5","Xylem","area","w"
"4300","A","A09",12,"S4","C04","Z20","01","1038.375","Xylem","area","w"
"4301","A","A09",12,"S4","C04","Z20","01","522.312","Xylem","area","w"
"4302","A","A09",12,"S4","C04","Z20","01","345.25","Xylem","area","w"
"4303","A","A09",12,"S4","C04","Z20","01","217.16","Xylem","XM","w"
"4304","A","A09",12,"S4","C04","Z20","01","249.837","Xylem","XM","w"
"4305","A","A09",12,"S4","C04","Z20","01","285.598","Xylem","XM","w"
"4306","A","A09",12,"S4","C04","Z20","01","253.862","Xylem","XM","w"
